KEY_INDEX,CDL_FLAG,CONDITION_CODE,EQUIP_PROB_CODE,FAULT_FLAG,INJ_SEVER_CODE,PERSON_ID,PERSON_TYPE,REPORT_NO,SAF_EQUIP_CODE,SEX_CODE,VEHICLE_ID,COLLISION_TYPE_CODE,C_M_ZONE_FLAG,JUNCTION_CODE,LANE_CODE,LIGHT_CODE,RD_COND_CODE,RD_DIV_CODE,SURF_COND_CODE,WEATHER_CODE,AREA_DAMAGED_CODE_MAIN,BODY_TYPE_CODE,DAMAGE_CODE,HIT_AND_RUN_FLAG,MOVEMENT_CODE,TIME,AGE,LATITUDE,LONGITUDE,cluster,second_label,first_label,second_labeling
7978,N,Apparently Normal,No Misuse,Y,No Injury,a21faa22-55c1-4af5-bef5-d72110855c06,D,ZK01340009,Shoulder/Lap Belt(s),M,9a2a6731-37cc-4b33-834b-8d6840369fd0,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Loose Surface Material,"Two-way, Not Divided","Mud, Dirt, Gravel",Foggy,Roof Top,Pickup Truck,Disabling,N,Making Left Turn,2015.2.9 10:25,19,39.39570301,-79.29762661,0,2,눈길사고,미끌어짐에 의한 사고
7981,N,Apparently Normal,No Misuse,Y,No Injury,30de2688-5425-48af-b8b9-6b8b132c4858,D,ZK01890003,Shoulder/Lap Belt(s),M,e10c19c3-2228-4bae-8dad-20ddc9cd5c06,Single Vehicle ,N,Non Intersection,Left Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Roof Top,Pickup Truck,Disabling,N,Moving Constant Speed,2015.1.12 4:58,23,39.31538297,-79.34733868,0,0,눈길사고,감속 중 사고
7982,N,Apparently Normal,No Misuse,N,No Injury,203c93f2-f2d1-43b5-bfdd-8e7fbd4e2b40,D,ZK01900004,Shoulder/Lap Belt(s),M,40722eec-48cd-455d-9aad-c3156930e124,Same Direction Rear End Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Blowing Snow,Five o'clock,Pickup Truck,Superficial,N,Slowing or Stopping,2015.1.8 7:50,60,39.49312924,-79.34214592,0,1,눈길사고,등속 주행 사고
7983,N,Apparently Normal,No Misuse,Y,No Injury,b0565c00-59d6-4e6c-9e6d-356bc548cfa2,D,ZK01900004,Shoulder/Lap Belt(s),M,88dcec39-9805-4c93-83d0-00c0ebbb483e,Same Direction Rear End Left Turn,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Blowing Snow,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.1.8 7:50,23,39.49312924,-79.34214592,0,0,눈길사고,감속 중 사고
7985,N,Apparently Normal,No Misuse,Y,No Injury,fecb4e76-5d6d-45d0-a16b-2d22a23b63c2,D,ZK02040003,Shoulder/Lap Belt(s),M,5b45c039-3fde-4c70-a77f-4ba3dec6cbae,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Twelve o'clock,Station Wagon,Functional,N,Moving Constant Speed,2015.1.18 20:37,33,39.39782134,-79.3694669,0,0,눈길사고,감속 중 사고
7986,N,Apparently Normal,No Misuse,Y,No Injury,f6d16288-2f36-46be-8531-3aa44e283ee8,D,ZK02040007,Shoulder/Lap Belt(s),M,dd578c0a-507d-4046-a538-ceb3f0e5a3a6,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Slush,Wintry Mix,Twelve o'clock,Pickup Truck,Functional,N,Moving Constant Speed,2015.2.1 15:13,32,39.49622776,-79.35083896,0,0,눈길사고,감속 중 사고
7987,N,Apparently Normal,No Misuse,Y,No Injury,d93f33a0-00fe-4447-87ff-ee4169dd4308,D,ZK02040008,Shoulder/Lap Belt(s),M,0c972317-0c52-4fae-855d-70987cc2849e,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Twelve o'clock,Van,Disabling,N,Moving Constant Speed,2015.2.14 11:55,28,39.30596117,-79.45085049,0,0,눈길사고,감속 중 사고
7988,Y,Apparently Normal,No Misuse,N,No Injury,49265b7f-fdba-47e7-815d-49657f49f869,D,ZK0204000C,Shoulder/Lap Belt(s),M,27ee9ecd-f40c-42c5-8e21-d63ef95b8120,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Three o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",Functional,N,Moving Constant Speed,2015.3.5 10:52,45,39.30900991,-79.45422471,0,0,눈길사고,감속 중 사고
7989,Y,Apparently Normal,No Misuse,Y,No Injury,c4ff785c-49ec-4659-ba33-0ef90226bd0f,D,ZK0204000C,Shoulder/Lap Belt(s),M,82043cb0-abb1-494a-b617-134dbdc62621,Same Movement Angle,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Twelve o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",Functional,N,Slowing or Stopping,2015.3.5 10:52,34,39.30900991,-79.45422471,0,1,눈길사고,등속 주행 사고
7991,N,Apparently Normal,No Misuse,Y,No Injury,2054eb88-5cc9-41ae-9434-1a0b80ea4c46,D,ZK02090009,Shoulder/Lap Belt(s),M,b26bc935-4279-4b1e-8fb8-36ce0d575610,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,Loose Surface Material,"Two-way, Not Divided",Ice,Snow,Twelve o'clock,Passenger Car,Destroyed,N,Slowing or Stopping,2015.2.16 20:17,26,39.50913986,-79.30073261,0,1,눈길사고,등속 주행 사고
7992,Y,Apparently Normal,No Misuse,Y,No Injury,4c7db86c-89a8-4857-aa9b-41df918bf739,D,ZL03350003,Shoulder/Lap Belt(s),M,9e9dc703-ec4a-4c28-a71a-c64139a8df9f,Single Vehicle ,N,Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Raining,Twelve o'clock,"Cargo Van/Light Truck 2 axles (10,000 lbs (4,536 kg) or less)",Disabling,N,Skidding,2015.1.12 11:29,57,39.49788305,-76.35359417,0,2,눈길사고,미끌어짐에 의한 사고
7993,N,Apparently Normal,No Misuse,N,No Injury,d1bac2b0-f2b6-450c-8dd5-d735504e33ee,D,ZL05030006,Shoulder/Lap Belt(s),M,b9ee961f-5382-4042-995c-060cf5ce7118,Same Direction Rear End,N,Intersection,Right Turn Lane,Daylight,Loose Surface Material,"Two-way, Not Divided",Snow,Blowing Snow,Twelve o'clock,Pickup Truck,Superficial,N,Slowing or Stopping,2015.1.7 8:45,54,39.61467547,-76.47577463,0,1,눈길사고,등속 주행 사고
7997,Y,Apparently Normal,No Misuse,Y,No Injury,920c0686-8572-4111-a7d6-22f610b5abf9,D,ZL06170001,Shoulder/Lap Belt(s),M,b08cd0f3-9990-409d-a2f4-0553bf859049,Angle Meets Left Turn,N,Non Intersection,Right Turn Lane,Dark - Unknown Lighting,No Defects,"Two-way, Not Divided",Ice,Cloudy,Twelve o'clock,"Medium/Heavy Truck 2 axles (10,000 lbs (4,536 kg) or less)",No Damage,N,Slowing or Stopping,2015.3.2 4:23,49,39.54482347,-76.30195856,0,1,눈길사고,등속 주행 사고
7998,N,Apparently Normal,No Misuse,Y,No Injury,62147500-f34f-41ad-ad4f-dca4e8f08068,D,ZL06930008,Shoulder/Lap Belt(s),M,da4baafa-8e04-4840-bf92-2b5298067bbd,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.15 10:40,26,39.57843967,-76.30890793,0,0,눈길사고,감속 중 사고
7999,N,Apparently Normal,No Misuse,Y,No Injury,21814db1-3713-4ad0-8b8c-26462cba45f6,D,ZL07310009,Shoulder/Lap Belt(s),M,9871884d-87bc-4932-8712-510a263d32a2,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Ice,Raining,Ten o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.18 8:00,67,39.55542227,-76.46598115,0,0,눈길사고,감속 중 사고
8004,N,Apparently Normal,No Misuse,Y,No Injury,fa3b4818-b4ea-46af-b3a1-ed98edc3e836,D,ZL08710006,Shoulder/Lap Belt(s),M,dc94baa9-e61b-4d43-a05f-e44bb91b2e75,Head On,N,Non Intersection,Right Turn Lane,Daylight,Loose Surface Material,"Two-way, Not Divided",Ice,Cloudy,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.15 11:59,40,39.45126097,-76.36758312,0,0,눈길사고,감속 중 사고
8005,N,Apparently Normal,No Misuse,N,No Injury,c55f31ff-ba6f-4014-8919-8558c96a1c7c,D,ZL08710007,Shoulder/Lap Belt(s),M,ad68d9bf-ea74-4984-9c99-87431ae9df48,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Sleet,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.1.18 8:00,30,39.44665623,-76.30484868,0,0,눈길사고,감속 중 사고
8008,N,Apparently Normal,No Misuse,N,No Injury,f9bf41bf-48a8-469f-8fd1-5c3a3083fa45,D,ZL09090007,Shoulder/Lap Belt(s),M,cd02e969-6288-41f2-82df-7d830bd9586c,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark - Unknown Lighting,No Defects,One-way Trafficway,Ice,Sleet,Eleven o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.2.9 22:15,31,39.62880815,-76.28879628,0,1,눈길사고,등속 주행 사고
8009,N,Apparently Normal,No Misuse,Y,No Injury,fa85caba-be7c-4ea0-ba52-7deb0bf1d07a,D,ZL09220002,Shoulder/Lap Belt(s),M,99e62f36-e9bb-444b-a2da-c94910af84a7,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.3.5 9:02,36,39.47617168,-76.33333815,0,0,눈길사고,감속 중 사고
8010,Y,Apparently Normal,No Misuse,Y,No Injury,bc18689c-cf67-41e1-a241-34b4d2798e5a,D,ZL09220004,Shoulder/Lap Belt(s),M,2521ec74-a1e7-4ff4-b549-010408d9b900,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Four o'clock,School Bus,Superficial,N,Slowing or Stopping,2015.3.20 8:08,62,39.49830525,-76.35462132,0,1,눈길사고,등속 주행 사고
8011,N,Apparently Normal,No Misuse,Y,No Injury,5a110014-9e20-4c85-88d6-1b45d92380d0,D,ZL0939000H,Shoulder/Lap Belt(s),M,8a6d87cb-517e-4057-a513-746add54b5ed,Single Vehicle ,N,Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Ice,Raining,Twelve o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.9 19:10,18,39.68892883,-76.37874178,0,0,눈길사고,감속 중 사고
8013,N,Apparently Normal,No Misuse,Y,No Injury,3aa47b28-f71c-4294-a428-eceb21cb996e,D,ZL09840006,Shoulder/Lap Belt(s),M,35f1b1d2-32e3-4c19-912d-5834016a645c,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Slush,Sleet,One o'clock,(Sport) Utility Vehicle,Disabling,N,Skidding,2015.1.23 23:25,50,39.58711235,-76.22698868,0,2,눈길사고,미끌어짐에 의한 사고
8015,N,Apparently Normal,No Misuse,Y,No Injury,1bac08db-8727-497c-9ff9-626444c28af5,D,ZN00490004,Shoulder/Lap Belt(s),M,49a0eb14-3924-4823-bac5-52d074b46ea3,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark - Unknown Lighting,No Defects,"Two-way, Not Divided",Slush,Wintry Mix,Eleven o'clock,Passenger Car,Superficial,N,Moving Constant Speed,2015.2.23 0:12,18,39.26462312,-76.11321688,0,0,눈길사고,감속 중 사고
8022,N,Apparently Normal,No Misuse,Y,No Injury,7fb8d116-949f-49dd-9b74-5c06e159be16,D,ZR00860006,Shoulder/Lap Belt(s),M,da5c1491-8e90-4dc7-9069-3ac642f65782,Single Vehicle ,N,Intersection,Right Turn Lane,Dark Lights On,No Defects,One-way Trafficway,Ice,Blowing Snow,Eleven o'clock,Police Vehicle/Non Emergency,Functional,N,Making Right Turn,2015.3.6 0:15,32,38.29058185,-76.63598478,0,2,눈길사고,미끌어짐에 의한 사고
8023,N,Apparently Normal,No Misuse,N,No Injury,678d10ca-1724-40fd-84c8-9bc995f98ef1,D,ZR00890006,Shoulder/Lap Belt(s),M,9389464d-ff68-46ec-8262-5240199aa9f5,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Underside,(Sport) Utility Vehicle,Destroyed,N,Moving Constant Speed,2015.2.21 16:09,49,38.42962677,-76.81688368,0,0,눈길사고,감속 중 사고
8024,N,Apparently Normal,No Misuse,Y,No Injury,b3119301-7b62-4a92-be73-e30075502a1e,D,ZR00890006,Shoulder/Lap Belt(s),M,50811a0f-ad6d-426d-9237-361d3edec6f7,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.2.21 16:09,22,38.42962677,-76.81688368,0,0,눈길사고,감속 중 사고
8047,N,Apparently Normal,No Misuse,N,No Injury,1f253337-4ee3-4f9b-bc80-d351457233d5,D,ZR0268000K,Shoulder/Lap Belt(s),M,52905d39-0037-40f5-9fcb-58b79df542fe,Same Movement Angle,N,Intersection,Right Turn Lane,Dusk,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Two o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.2.16 16:30,55,38.22673548,-76.51893854,0,0,눈길사고,감속 중 사고
8048,N,Apparently Normal,No Misuse,Y,No Injury,a143e8d3-9100-4685-b169-ed512b471288,D,ZR0268000K,Shoulder/Lap Belt(s),M,174b208e-e85f-4655-9080-06718dca2a0b,Same Movement Angle,N,Intersection,Right Turn Lane,Dusk,No Defects,"Two-way, Not Divided",Snow,Blowing Snow,Eleven o'clock,(Sport) Utility Vehicle,Superficial,N,Slowing or Stopping,2015.2.16 16:30,43,38.22673548,-76.51893854,0,1,눈길사고,등속 주행 사고
8070,Y,Apparently Normal,No Misuse,Y,No Injury,b7e8bf69-71e0-4285-8d73-ab01e4e04119,D,ZT00820005,Shoulder/Lap Belt(s),M,5ee4a14d-3e1b-4826-a5e3-12855741ea55,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Police Vehicle/Non Emergency,Functional,N,Moving Constant Speed,2015.3.5 14:50,31,38.89958343,-75.97376347,0,0,눈길사고,감속 중 사고
8071,N,Apparently Normal,No Misuse,Y,No Injury,37384921-fbc6-4d5f-8a79-8854b5314140,D,ZT01120004,Shoulder/Lap Belt(s),M,6c3f558a-05f9-4a94-a767-ef22fea2d971,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Wintry Mix,Eight o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.3.1 13:36,22,38.70845305,-76.06246948,0,0,눈길사고,감속 중 사고
8073,N,Apparently Normal,No Misuse,Y,No Injury,72b1778a-75b4-4ada-b49e-19c499315e62,D,ZT01250001,Shoulder/Lap Belt(s),M,e00e16a9-15a2-42a2-8800-b7199b63ad1a,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Slush,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Accelerating,2015.1.14 11:44,19,38.70265093,-76.09506369,0,2,눈길사고,미끌어짐에 의한 사고
8074,N,Apparently Normal,No Misuse,Y,No Injury,92d991ff-f6cd-4ffc-acec-c74afdd321ec,D,ZT01270003,Shoulder/Lap Belt(s),M,f28c35d0-7df7-4c1f-ba79-ba914a26ac7f,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,Foreign Material,"Two-way, Not Divided",Snow,Snow,One o'clock,"Other Light Trucks (10,000 lbs (4,536 kg))",Functional,N,Moving Constant Speed,2015.3.5 14:45,51,38.80251046,-75.9961009,0,0,눈길사고,감속 중 사고
8079,N,Apparently Normal,No Misuse,Y,No Injury,83644ae6-af88-461f-8d45-8c5051433bd0,D,ZU7601000B,Shoulder/Lap Belt(s),M,4284eb43-8185-47c9-b4a8-3874e21c55c0,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Slush,Wintry Mix,Twelve o'clock,Station Wagon,Disabling,N,Skidding,2015.3.1 16:35,37,39.56016205,-77.75203875,0,2,눈길사고,미끌어짐에 의한 사고
8087,N,Apparently Normal,No Misuse,Y,No Injury,cddf01e6-66b9-404b-9efb-a41f94a144ad,D,ZVW3020008,Shoulder/Lap Belt(s),M,e292945f-7497-43a1-a6f7-4681830205c3,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Nine o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.2.14 21:49,23,38.31062302,-75.5801627,0,0,눈길사고,감속 중 사고
8090,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,d8018ae0-77a1-476f-90d6-5d452d1b7b2e,D,AC1022000K,Shoulder/Lap Belt(s),M,afc2314e-585d-48a7-bf92-f8fcd3cba220,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.3.5 13:15,55,38.75729167,-76.59579,0,0,눈길사고,감속 중 사고
8091,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,f82f1dd9-c13c-452c-bac0-075612002c13,D,AC1022000K,Shoulder/Lap Belt(s),M,adc02dca-5fab-42ca-9054-4ecf4d5f4500,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Skidding,2015.3.5 13:15,43,38.75729167,-76.59579,0,2,눈길사고,미끌어짐에 의한 사고
8092,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,911bfb1f-0c7d-43e6-bbff-607dc1d0e962,D,AC1668000L,Shoulder/Lap Belt(s),M,7df80042-1078-4ca2-a321-0901b863c334,Same Direction Rear End,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Not Divided",Snow,Snow,Six o'clock,Passenger Car,Superficial,N,Slowing or Stopping,2015.2.14 20:04,28,39.12578234,-76.70530379,0,1,눈길사고,등속 주행 사고
8093,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,af70e8c5-7d8d-451a-b534-d92c79b235e5,D,AC1875000Y,Shoulder/Lap Belt(s),M,30ba4430-aee4-4057-971f-3cf7631fcec7,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Ice,Wintry Mix,Six o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.2.15 16:10,26,39.13532128,-76.71129728,0,0,눈길사고,감속 중 사고
8097,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,3ddc9411-f7ba-48e0-b537-03b9ddde580a,D,AC19900019,Shoulder/Lap Belt(s),M,eb4abdea-0d96-4a82-b000-06c05f8d40dc,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Cloudy,Twelve o'clock,Pickup Truck,Disabling,N,Slowing or Stopping,2015.3.3 9:33,20,38.96252402,-76.65921172,0,1,눈길사고,등속 주행 사고
8107,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,ba2fd7e0-8221-41f0-af80-0bcb6f295b8a,D,AE39080007,Shoulder/Lap Belt(s),M,46984cbc-bc02-477e-b262-0d9e91b83f3a,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark No Lights,No Defects,"Two-way, Not Divided",Snow,Snow,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.2.2 0:00,50,39.67119852,-76.73266768,0,0,눈길사고,감속 중 사고
8115,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,17ecdd15-65e4-4e0a-b8fe-aaae31b9f3a4,D,AE55870008,Shoulder/Lap Belt(s),M,5ec568b3-07db-4163-8948-bbf4f570d7b0,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Twelve o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.1.18 7:41,34,39.38703834,-76.75870657,0,0,눈길사고,감속 중 사고
8116,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,050d71c9-7265-4f54-a42f-8eaf83674b98,D,AE5587000C,Shoulder/Lap Belt(s),M,664d597b-6a63-4a2c-85f4-e85a314f3c6e,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Cloudy,Six o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.1.18 8:10,24,39.38798363,-76.76048756,0,0,눈길사고,감속 중 사고
8118,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,b25722a0-23ec-4671-81bc-e89e6afc53a1,D,AE5767000C,Shoulder/Lap Belt(s),M,302d262c-f760-4e09-94be-8a72e3c1d81d,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Sleet,Eleven o'clock,(Sport) Utility Vehicle,Destroyed,N,Slowing or Stopping,2015.1.18 7:43,43,39.25924024,-76.76636696,0,1,눈길사고,등속 주행 사고
8123,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,cc91bece-1705-4fbb-b571-e40392191dbb,D,CBPD0071000X,Shoulder/Lap Belt(s),M,726a290b-8674-40ae-91e3-5eb0939a7f9e,Single Vehicle ,N,Intersection Related,Right Turn Lane,Dawn,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Snow,Snow,One o'clock,Passenger Car,Disabling,N,Slowing or Stopping,2015.1.6 7:30,48,38.95847441,-76.72598362,0,1,눈길사고,등속 주행 사고
8125,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,e0384b44-c254-413b-8d5c-6bed975cc528,D,DA36530008,Shoulder/Lap Belt(s),M,4a868631-8181-4dfe-9a61-060cb6bf48a5,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dawn,No Defects,"Two-way, Not Divided",Wet,Snow,One o'clock,Passenger Car,Destroyed,N,Moving Constant Speed,2015.1.27 7:04,34,39.00837158,-76.96600914,0,0,눈길사고,감속 중 사고
8133,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,5a54f559-d1fa-46c1-800f-3f891cc8ed0a,D,MCP14650015,Shoulder/Lap Belt(s),M,b96fe2ff-3f8a-46e9-a8f3-94df8c3604c2,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dawn,"Holes, Ruts, Etc.","Two-way, Not Divided",Ice,Cloudy,One o'clock,Passenger Car,Disabling,N,Moving Constant Speed,2015.2.4 6:45,22,39.16213,-77.450165,0,0,눈길사고,감속 중 사고
8134,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,f4f6faae-7b58-43df-bacf-63971f98937c,D,MCP2015000F,Shoulder/Lap Belt(s),M,2e45fc3a-b627-4553-89ac-a0fe292157f6,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Snow,Twelve o'clock,Passenger Car,Functional,N,Moving Constant Speed,2015.2.16 19:13,36,39.18663667,-77.26415833,0,0,눈길사고,감속 중 사고
8144,N,Apparently Normal,No Misuse,N,Non-incapacitating Injury,cde889ef-f94d-4962-8311-a869d5682d5e,D,MSP4711000W,Shoulder/Lap Belt(s),M,067e4378-d9cd-43cd-a244-ff2b31d24244,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Wintry Mix,Twelve o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.1.18 13:00,39,39.67220517,-76.3175375,0,0,눈길사고,감속 중 사고
8145,N,Apparently Normal,No Misuse,Y,Possible Incapacitating Injury,ee5d0123-1ad8-4341-9354-afe2fcd2f0b8,D,MSP4711000W,Shoulder/Lap Belt(s),M,568a69c4-eb16-45fd-b956-14a2e0c5749c,Head On,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Divided, Unprotected (painted >4 feet) Median",Ice,Wintry Mix,Twelve o'clock,Passenger Car,Disabling,N,Skidding,2015.1.18 13:00,37,39.67220517,-76.3175375,0,2,눈길사고,미끌어짐에 의한 사고
8147,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,5ae93a7b-bf91-4738-a640-6c4690848ba7,D,MSP5847002X,Shoulder/Lap Belt(s),M,55465286-98b5-4881-bc35-5049f084df8e,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Ice,Wintry Mix,Twelve o'clock,Pickup Truck,Disabling,N,Moving Constant Speed,2015.1.14 7:49,62,39.37071183,-77.20671333,0,0,눈길사고,감속 중 사고
8148,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,46cd4127-00ed-4aa4-bd27-87a63849aaf8,D,MSP58620022,Shoulder/Lap Belt(s),M,8b2830c7-d9ed-4c19-b1bb-013088bc8056,Single Vehicle ,N,Non Intersection,Right Turn Lane,Daylight,No Defects,"Two-way, Not Divided",Snow,Snow,Four o'clock,Pickup Truck,Destroyed,N,Moving Constant Speed,2015.1.6 10:00,67,38.536087,-76.742065,0,0,눈길사고,감속 중 사고
8151,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,4d2a67cf-2598-44ff-88fc-27e42afcb019,D,MSP6096002F,Shoulder/Lap Belt(s),M,9a9639be-b9e3-48f8-98fb-5f6378b9c8b3,Single Vehicle ,N,Non Intersection,Right Turn Lane,Dark Lights On,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Sleet,One o'clock,Passenger Car,Functional,Y,Moving Constant Speed,2015.2.21 20:30,24,39.41508067,-77.433911,0,0,눈길사고,감속 중 사고
8155,N,Apparently Normal,No Misuse,Y,Non-incapacitating Injury,b06f30ac-4eb3-4857-bc6f-ddb8793e3325,D,MSP6269003M,Shoulder/Lap Belt(s),M,3e9d5637-2d7e-484a-a774-d682d357ada9,Single Vehicle ,N,Non Intersection,Left Turn Lane,Daylight,No Defects,"Two-way, Divided, Positive Median Barrier",Snow,Wintry Mix,Eleven o'clock,(Sport) Utility Vehicle,Disabling,N,Moving Constant Speed,2015.3.5 14:01,56,38.97341283,-77.17881433,0,0,눈길사고,감속 중 사고
